City,Country,Continent,Month,AvgTemperature
Georgetown,Guyana,South/Central America & Carribean,11,-33.73576561636263
Georgetown,Guyana,South/Central America & Carribean,12,-28.383374689826308
Georgetown,Guyana,South/Central America & Carribean,09,-72.77777777777777
Port au Prince,Haiti,South/Central America & Carribean,1,-7.525158533223049
Port au Prince,Haiti,South/Central America & Carribean,2,-5.051776266061978
Port au Prince,Haiti,South/Central America & Carribean,3,-3.2508271298593745
Port au Prince,Haiti,South/Central America & Carribean,4,-8.664529914529915
Port au Prince,Haiti,South/Central America & Carribean,5,-6.663913595933925
Port au Prince,Haiti,South/Central America & Carribean,6,-9.98148148148148
Port au Prince,Haiti,South/Central America & Carribean,7,-11.492186379928317
Port au Prince,Haiti,South/Central America & Carribean,8,-8.443225806451613
Port au Prince,Haiti,South/Central America & Carribean,9,-9.282000000000004
Port au Prince,Haiti,South/Central America & Carribean,10,-7.722652329749102
Port au Prince,Haiti,South/Central America & Carribean,11,-14.355925925925918
Port au Prince,Haiti,South/Central America & Carribean,12,-10.017115960633292
Tegucigalpa,Honduras,South/Central America & Carribean,1,18.846705266060056
Tegucigalpa,Honduras,South/Central America & Carribean,2,20.62773998488277
Tegucigalpa,Honduras,South/Central America & Carribean,3,19.90329473393989
Tegucigalpa,Honduras,South/Central America & Carribean,4,21.98881766381764
Tegucigalpa,Honduras,South/Central America & Carribean,5,21.749188197091595
Tegucigalpa,Honduras,South/Central America & Carribean,6,19.618444444444386
Tegucigalpa,Honduras,South/Central America & Carribean,7,21.873978494623657
Tegucigalpa,Honduras,South/Central America & Carribean,8,21.668960573476667
Tegucigalpa,Honduras,South/Central America & Carribean,9,21.343777777777813
Tegucigalpa,Honduras,South/Central America & Carribean,10,19.792401433691694
Tegucigalpa,Honduras,South/Central America & Carribean,11,17.32170370370372
Tegucigalpa,Honduras,South/Central America & Carribean,12,18.783648339060665
Managua,Nicaragua,South/Central America & Carribean,1,21.882685414943538
Managua,Nicaragua,South/Central America & Carribean,2,21.239758125472402
Managua,Nicaragua,South/Central America & Carribean,3,19.889991728701414
Managua,Nicaragua,South/Central America & Carribean,4,21.55519573978127
Managua,Nicaragua,South/Central America & Carribean,5,20.79053763440859
Managua,Nicaragua,South/Central America & Carribean,6,22.068074074074058
Managua,Nicaragua,South/Central America & Carribean,7,22.630179211469517
Managua,Nicaragua,South/Central America & Carribean,8,22.952903225806487
Managua,Nicaragua,South/Central America & Carribean,9,22.438740740740723
Managua,Nicaragua,South/Central America & Carribean,10,23.889892473118266
Managua,Nicaragua,South/Central America & Carribean,11,23.06214814814814
Managua,Nicaragua,South/Central America & Carribean,12,23.362184994272653
Panama City,Panama,South/Central America & Carribean,1,26.470981527433096
Panama City,Panama,South/Central America & Carribean,2,27.06152683295535
Panama City,Panama,South/Central America & Carribean,3,27.396126275158537
Panama City,Panama,South/Central America & Carribean,4,27.878205128205177
Panama City,Panama,South/Central America & Carribean,5,26.83234630569652
Panama City,Panama,South/Central America & Carribean,6,25.96548148148146
Panama City,Panama,South/Central America & Carribean,7,26.774121863799294
Panama City,Panama,South/Central America & Carribean,8,26.587885304659455
Panama City,Panama,South/Central America & Carribean,9,25.2198518518518
Panama City,Panama,South/Central America & Carribean,10,25.195197132616514
Panama City,Panama,South/Central America & Carribean,11,25.83103703703707
Panama City,Panama,South/Central America & Carribean,12,25.882660366552077
Lima,Peru,South/Central America & Carribean,1,22.37813620071683
Lima,Peru,South/Central America & Carribean,2,22.906595465617414
Lima,Peru,South/Central America & Carribean,3,22.62724014336915
Lima,Peru,South/Central America & Carribean,4,20.603615520282197
Lima,Peru,South/Central America & Carribean,5,18.808158388803577
Lima,Peru,South/Central America & Carribean,6,17.342592592592595
Lima,Peru,South/Central America & Carribean,7,17.267110428400745
Lima,Peru,South/Central America & Carribean,8,16.57125789383853
Lima,Peru,South/Central America & Carribean,9,16.39532627865958
Lima,Peru,South/Central America & Carribean,10,17.463474995733055
Lima,Peru,South/Central America & Carribean,11,18.68257820927725
Lima,Peru,South/Central America & Carribean,12,20.072401433691727
Paramaribo,Suriname,South/Central America & Carribean,1,12.10628618693135
Paramaribo,Suriname,South/Central America & Carribean,2,11.35457294028722
Paramaribo,Suriname,South/Central America & Carribean,3,7.670388751033915
Paramaribo,Suriname,South/Central America & Carribean,4,8.169658119658129
Paramaribo,Suriname,South/Central America & Carribean,5,9.28800056401577
Paramaribo,Suriname,South/Central America & Carribean,6,7.131555555555577
Paramaribo,Suriname,South/Central America & Carribean,7,11.756702508960567
Paramaribo,Suriname,South/Central America & Carribean,8,10.387311827956987
Paramaribo,Suriname,South/Central America & Carribean,9,12.324666666666623
Paramaribo,Suriname,South/Central America & Carribean,10,3.6291039426523337
Paramaribo,Suriname,South/Central America & Carribean,11,8.109925925925923
Paramaribo,Suriname,South/Central America & Carribean,12,1.6181091116823785
Montvideo,Uruguay,South/Central America & Carribean,1,22.012200165425966
Montvideo,Uruguay,South/Central America & Carribean,2,21.6380952380953
Montvideo,Uruguay,South/Central America & Carribean,3,20.247587537910103
Montvideo,Uruguay,South/Central America & Carribean,4,17.080911680911676
Montvideo,Uruguay,South/Central America & Carribean,5,13.333685843203604
Montvideo,Uruguay,South/Central America & Carribean,6,10.502666666666656
Montvideo,Uruguay,South/Central America & Carribean,7,10.275340501792101
Montvideo,Uruguay,South/Central America & Carribean,8,11.511612903225787
Montvideo,Uruguay,South/Central America & Carribean,9,12.41674074074074
Montvideo,Uruguay,South/Central America & Carribean,10,15.762652329749121
Montvideo,Uruguay,South/Central America & Carribean,11,17.854074074074095
Montvideo,Uruguay,South/Central America & Carribean,12,20.20575601374572
Caracas,Venezuela,South/Central America & Carribean,1,22.228770333609084
Caracas,Venezuela,South/Central America & Carribean,2,25.30173847316702
Caracas,Venezuela,South/Central America & Carribean,3,25.21794871794876
Caracas,Venezuela,South/Central America & Carribean,4,26.69009971509966
Caracas,Venezuela,South/Central America & Carribean,5,26.995905689679567
Caracas,Venezuela,South/Central America & Carribean,6,26.181259259259182
Caracas,Venezuela,South/Central America & Carribean,7,27.22415770609321
Caracas,Venezuela,South/Central America & Carribean,8,27.452974910394296
Caracas,Venezuela,South/Central America & Carribean,9,27.86385185185184
Caracas,Venezuela,South/Central America & Carribean,10,26.251397849462357
Caracas,Venezuela,South/Central America & Carribean,11,23.415407407407386
Caracas,Venezuela,South/Central America & Carribean,12,24.139676403207325
Birmingham,US,North America,1,6.914598842018194
Birmingham,US,North America,2,9.247996976568434
Birmingham,US,North America,3,13.171698373311248
Birmingham,US,North America,4,17.44551282051282
Birmingham,US,North America,5,21.94289340101521
Birmingham,US,North America,6,24.910592592592536
Birmingham,US,North America,7,26.908458781362008
Birmingham,US,North America,8,26.43283154121862
Birmingham,US,North America,9,23.821185185185122
Birmingham,US,North America,10,18.046379928315414
Birmingham,US,North America,11,12.030444444444438
Birmingham,US,North America,12,8.132401433691744
Huntsville,US,North America,1,5.433484973807576
Huntsville,US,North America,2,7.569690098261548
Huntsville,US,North America,3,11.864557485525218
Huntsville,US,North America,4,16.548717948717986
Huntsville,US,North America,5,21.350042301184416
Huntsville,US,North America,6,24.647999999999993
Huntsville,US,North America,7,26.30422939068098
Huntsville,US,North America,8,25.72035842293909
Huntsville,US,North America,9,22.988370370370344
Huntsville,US,North America,10,17.031397849462373
Huntsville,US,North America,11,10.855333333333329
Huntsville,US,North America,12,6.637992831541217
Mobile,US,North America,1,10.409773917838463
Mobile,US,North America,2,12.544368858654577
Mobile,US,North America,3,15.911634960022058
Mobile,US,North America,4,19.201282051282078
Mobile,US,North America,5,23.337633953750704
Mobile,US,North America,6,25.32525925925922
Mobile,US,North America,7,27.044874551971294
Mobile,US,North America,8,26.84193548387092
Mobile,US,North America,9,24.98014814814816
Mobile,US,North America,10,20.179283154121855
Mobile,US,North America,11,14.754740740740752
Mobile,US,North America,12,11.253763440860219
Montgomery,US,North America,1,8.653570443893008
Montgomery,US,North America,2,11.070143613000731
Montgomery,US,North America,3,14.850978770333606
Montgomery,US,North America,4,18.441452991452994
Montgomery,US,North America,5,22.19169486745629
Montgomery,US,North America,6,24.064444444444494
Montgomery,US,North America,7,27.30724014336915
Montgomery,US,North America,8,26.85455197132614
Montgomery,US,North America,9,24.61614814814813
Montgomery,US,North America,10,19.125591397849494
Montgomery,US,North America,11,13.163925925925959
Montgomery,US,North America,12,9.443727598566305
Anchorage,US,North America,1,-8.22049903501516
Anchorage,US,North America,2,-5.409221466364335
Anchorage,US,North America,3,-3.347808105872638
Anchorage,US,North America,4,3.044373219373225
Anchorage,US,North America,5,9.208333333333279
Anchorage,US,North America,6,12.850296296296307
Anchorage,US,North America,7,15.278853046595012
Anchorage,US,North America,8,13.958566308243721
Anchorage,US,North America,9,9.771259259259253
Anchorage,US,North America,10,2.8423655913978467
Anchorage,US,North America,11,-4.165259259259258
Anchorage,US,North America,12,-7.014050179211468
Fairbanks,US,North America,1,-22.677419354838705
Fairbanks,US,North America,2,-17.36969009826153
Fairbanks,US,North America,3,-11.863316790736148
Fairbanks,US,North America,4,1.0009971509971531
Fairbanks,US,North America,5,10.70882684715171
Fairbanks,US,North America,6,15.92903703703707
Fairbanks,US,North America,7,17.169892473118267
Fairbanks,US,North America,8,13.674767025089587
Fairbanks,US,North America,9,7.783111111111095
Fairbanks,US,North America,10,-2.850465949820785
Fairbanks,US,North America,11,-15.204296296296299
Fairbanks,US,North America,12,-20.374265232974906
Juneau,US,North America,1,-1.782809484422398
Juneau,US,North America,2,-0.7568405139833563
Juneau,US,North America,3,0.4500275709953409
Juneau,US,North America,4,4.769515669515651
Juneau,US,North America,5,9.68302312464747
Juneau,US,North America,6,12.231999999999962
Juneau,US,North America,7,13.88293906810031
Juneau,US,North America,8,13.136487455197145
Juneau,US,North America,9,10.05029629629626
Juneau,US,North America,10,5.872688172042998
Juneau,US,North America,11,1.0657777777777808
Juneau,US,North America,12,-1.1913978494623558
Flagstaff,US,North America,1,-1.320430107526877
Flagstaff,US,North America,2,0.41303494307026906
Flagstaff,US,North America,3,2.8765232974910284
Flagstaff,US,North America,4,6.099814814814815
Flagstaff,US,North America,5,11.929032258064531
Flagstaff,US,North America,6,11.387037037037041
Flagstaff,US,North America,7,19.52580645161292
Flagstaff,US,North America,8,17.823476702508984
Flagstaff,US,North America,9,14.43037037037038
Flagstaff,US,North America,10,8.551750380517511
Flagstaff,US,North America,11,2.854526748971201
Flagstaff,US,North America,12,-2.525288729589818
Phoenix,US,North America,1,13.44148056244831
Phoenix,US,North America,2,15.304081632653025
Phoenix,US,North America,3,19.118003859939318
Phoenix,US,North America,4,22.786111111111136
Phoenix,US,North America,5,28.17787648054142
Phoenix,US,North America,6,33.01399999999994
Phoenix,US,North America,7,35.39440860215055
Phoenix,US,North America,8,34.445519713261675
Phoenix,US,North America,9,31.66703703703699
Phoenix,US,North America,10,23.847885304659453
Phoenix,US,North America,11,18.414814814814758
Phoenix,US,North America,12,12.508530465949828
Tucson,US,North America,1,11.371450234353457
Tucson,US,North America,2,13.062055933484492
Tucson,US,North America,3,16.458436724565793
Tucson,US,North America,4,20.29323361823363
Tucson,US,North America,5,25.44465595036661
Tucson,US,North America,6,29.918962962962958
Tucson,US,North America,7,30.840788530465968
Tucson,US,North America,8,29.429605734767037
Tucson,US,North America,9,27.791481481481494
Tucson,US,North America,10,22.267598566308234
Tucson,US,North America,11,16.225555555555548
Tucson,US,North America,12,10.592974910394297
Yuma,US,North America,1,11.147998805256892
Yuma,US,North America,2,11.331858407079636
Yuma,US,North America,3,14.43712664277178
Yuma,US,North America,4,18.813425925925916
Yuma,US,North America,5,19.060185185185173
Yuma,US,North America,6,23.41172839506173
Yuma,US,North America,7,25.726403823178025
Yuma,US,North America,8,26.54510155316607
Yuma,US,North America,9,24.76944444444446
Yuma,US,North America,10,17.947879330943856
Yuma,US,North America,11,13.289969135802487
Yuma,US,North America,12,6.848840710629322
Fort Smith,US,North America,1,4.34546457127102
Fort Smith,US,North America,2,6.956386999244132
Fort Smith,US,North America,3,11.718431210366703
Fort Smith,US,North America,4,16.075427350427333
Fort Smith,US,North America,5,21.07416807670611
Fort Smith,US,North America,6,24.900148148148165
Fort Smith,US,North America,7,28.093620071684636
Fort Smith,US,North America,8,27.503225806451596
Fort Smith,US,North America,9,23.517111111111102
Fort Smith,US,North America,10,17.199211469534028
Fort Smith,US,North America,11,10.829851851851828
Fort Smith,US,North America,12,5.3045161290322556
Little Rock,US,North America,1,5.519782189137052
Little Rock,US,North America,2,7.612244897959211
Little Rock,US,North America,3,12.099807003032815
Little Rock,US,North America,4,16.98475783475787
Little Rock,US,North America,5,21.754653130287643
Little Rock,US,North America,6,25.56851851851853
Little Rock,US,North America,7,27.857275985663076
Little Rock,US,North America,8,27.31426523297485
Little Rock,US,North America,9,23.8034074074075
Little Rock,US,North America,10,17.491397849462356
Little Rock,US,North America,11,11.264666666666633
Little Rock,US,North America,12,6.381003584229386
Fresno,US,North America,1,8.663840639647107
Fresno,US,North America,2,11.071126228269087
Fresno,US,North America,3,13.955541770057891
Fresno,US,North America,4,16.753276353276345
Fresno,US,North America,5,21.325578116187277
Fresno,US,North America,6,25.207111111111107
Fresno,US,North America,7,28.959569892473116
Fresno,US,North America,8,27.885591397849446
Fresno,US,North America,9,24.924222222222216
Fresno,US,North America,10,18.959569892473112
Fresno,US,North America,11,12.776444444444444
Fresno,US,North America,12,8.134551971326179
Los Angeles,US,North America,1,13.946305486628058
Los Angeles,US,North America,2,14.104157218442944
Los Angeles,US,North America,3,14.68934381031158
Los Angeles,US,North America,4,15.580698005698018
Los Angeles,US,North America,5,17.103708403835313
Los Angeles,US,North America,6,18.019925925925936
Los Angeles,US,North America,7,20.353476702508935
Los Angeles,US,North America,8,20.59612903225813
Los Angeles,US,North America,9,20.425703703703718
Los Angeles,US,North America,10,18.97770609319001
Los Angeles,US,North America,11,16.58059259259256
Los Angeles,US,North America,12,13.616272401433683
Sacramento,US,North America,1,8.351323407774984
Sacramento,US,North America,2,10.420408163265291
Sacramento,US,North America,3,12.579955886407513
Sacramento,US,North America,4,14.768589743589741
Sacramento,US,North America,5,18.202129159616476
Sacramento,US,North America,6,21.164222222222218
Sacramento,US,North America,7,23.372759856630815
Sacramento,US,North America,8,22.58422939068099
Sacramento,US,North America,9,21.168370370370376
Sacramento,US,North America,10,17.05096774193548
Sacramento,US,North America,11,11.389703703703708
Sacramento,US,North America,12,8.069605734767048
San Diego,US,North America,1,14.135373586986475
San Diego,US,North America,2,14.56152683295541
San Diego,US,North America,3,15.434036393713832
San Diego,US,North America,4,16.424358974358956
San Diego,US,North America,5,17.641144952058674
San Diego,US,North America,6,18.252962962962947
San Diego,US,North America,7,20.75426523297497
San Diego,US,North America,8,21.54222222222223
San Diego,US,North America,9,21.242222222222193
San Diego,US,North America,10,19.47125448028674
San Diego,US,North America,11,16.783185185185207
San Diego,US,North America,12,13.666810035842282
San Francisco,US,North America,1,10.541149710504534
San Francisco,US,North America,2,11.512622826908544
San Francisco,US,North America,3,11.57885304659497
San Francisco,US,North America,4,12.093945868945879
San Francisco,US,North America,5,13.927735476593345
San Francisco,US,North America,6,15.330296296296316
San Francisco,US,North America,7,16.603297491039452
San Francisco,US,North America,8,16.885878136200702
San Francisco,US,North America,9,17.077629629629627
San Francisco,US,North America,10,16.112043010752643
San Francisco,US,North America,11,13.342
San Francisco,US,North America,12,10.487240143369187
Colorado Springs,US,North America,1,-0.38744141163495743
Colorado Springs,US,North America,2,0.1650037792895039
Colorado Springs,US,North America,3,4.630548662806717
Colorado Springs,US,North America,4,8.226424501424496
Colorado Springs,US,North America,5,13.365341229554394
Colorado Springs,US,North America,6,18.836666666666694
Colorado Springs,US,North America,7,22.04014336917561
Colorado Springs,US,North America,8,20.444157706093204
Colorado Springs,US,North America,9,16.685111111111112
Colorado Springs,US,North America,10,9.997491039426523
Colorado Springs,US,North America,11,4.122370370370337
Colorado Springs,US,North America,12,-0.9154838709677589
Denver,US,North America,1,-3.287289771160731
Denver,US,North America,2,-2.591912320483737
Denver,US,North America,3,4.915425971877561
Denver,US,North America,4,8.44066951566952
Denver,US,North America,5,13.537930062041758
Denver,US,North America,6,19.359259259259257
Denver,US,North America,7,23.560215053763418
Denver,US,North America,8,22.057992831541235
Denver,US,North America,9,17.564222222222202
Denver,US,North America,10,10.335412186379914
Denver,US,North America,11,4.234444444444417
Denver,US,North America,12,-1.1227240143369204
Grand Junction,US,North America,1,-2.5295009649848508
Grand Junction,US,North America,2,1.5315948601662615
Grand Junction,US,North America,3,6.98917838433965
Grand Junction,US,North America,4,11.105769230769253
Grand Junction,US,North America,5,16.711858432036095
Grand Junction,US,North America,6,22.752740740740762
Grand Junction,US,North America,7,26.541146953405008
Grand Junction,US,North America,8,24.46688172043013
Grand Junction,US,North America,9,19.291703703703686
Grand Junction,US,North America,10,11.597562724014345
Grand Junction,US,North America,11,4.2354074074074
Grand Junction,US,North America,12,-2.418996415770612
Pueblo,US,North America,1,-0.5403225806451515
Pueblo,US,North America,2,1.1245653817082157
Pueblo,US,North America,3,6.299765646539844
Pueblo,US,North America,4,10.580840455840482
Pueblo,US,North America,5,16.052946982515493
Pueblo,US,North America,6,21.58933333333333
Pueblo,US,North America,7,24.949534050179214
Pueblo,US,North America,8,23.22566308243728
Pueblo,US,North America,9,18.93348148148148
Pueblo,US,North America,10,11.383870967741908
Pueblo,US,North America,11,4.469407407407415
Pueblo,US,North America,12,-1.157275985663093
Bridgeport,US,North America,1,-0.6115246760408056
Bridgeport,US,North America,2,0.4897203325774966
Bridgeport,US,North America,3,3.823476702508945
Bridgeport,US,North America,4,9.5561965811966
Bridgeport,US,North America,5,13.586858432036106
Bridgeport,US,North America,6,18.747111111111103
Bridgeport,US,North America,7,23.56394265232973
Bridgeport,US,North America,8,23.15820788530472
Bridgeport,US,North America,9,19.430592592592614
Bridgeport,US,North America,10,13.161792114695317
Bridgeport,US,North America,11,7.6456296296296085
Bridgeport,US,North America,12,2.4480286738351293
Hartford Springfield,US,North America,1,-2.4587813620071506
Hartford Springfield,US,North America,2,-1.0164777021919786
Hartford Springfield,US,North America,3,3.211952026468165
Hartford Springfield,US,North America,4,9.552564102564125
Hartford Springfield,US,North America,5,15.177171460800926
Hartford Springfield,US,North America,6,19.620370370370367
Hartford Springfield,US,North America,7,23.40580645161289
Hartford Springfield,US,North America,8,22.118207885304653
Hartford Springfield,US,North America,9,18.130592592592613
Hartford Springfield,US,North America,10,11.7753405017921
Hartford Springfield,US,North America,11,5.737703703703679
Hartford Springfield,US,North America,12,0.2109677419354957
Wilmington,US,North America,1,0.7262544802867291
Wilmington,US,North America,2,1.7222222222222112
Wilmington,US,North America,3,5.429211469534074
Wilmington,US,North America,4,11.712615740740752
Wilmington,US,North America,5,16.888216845878144
Wilmington,US,North America,6,20.99502314814812
Wilmington,US,North America,7,24.363239247311817
Wilmington,US,North America,8,22.983422939068127
Wilmington,US,North America,9,19.828694038506157
Wilmington,US,North America,10,13.651493428912786
Wilmington,US,North America,11,7.798888888888887
Wilmington,US,North America,12,2.4841099163679874
Washington,US,North America,1,2.5818169285911177
Washington,US,North America,2,4.128117913832195
Washington,US,North America,3,8.263096222773576
Washington,US,North America,4,13.981908831908815
Washington,US,North America,5,19.11442470389175
Washington,US,North America,6,23.590518518518497
Washington,US,North America,7,26.583942652329743
Washington,US,North America,8,25.58480286738349
Washington,US,North America,9,21.935481481481453
Washington,US,North America,10,15.728458781362052
Washington,US,North America,11,9.473407407407402
Washington,US,North America,12,4.664372759856619
Washington DC,US,North America,1,2.5818169285911177
Washington DC,US,North America,2,4.128117913832195
Washington DC,US,North America,3,8.263096222773576
Washington DC,US,North America,4,13.981908831908815
Washington DC,US,North America,5,19.11442470389175
Washington DC,US,North America,6,23.590518518518497
Washington DC,US,North America,7,26.583942652329743
Washington DC,US,North America,8,25.58480286738349
Washington DC,US,North America,9,21.935481481481453
Washington DC,US,North America,10,15.728458781362052
Washington DC,US,North America,11,9.473407407407402
Washington DC,US,North America,12,4.664372759856619
Daytona Beach,US,North America,1,14.063396057347685
Daytona Beach,US,North America,2,15.243854473942966
Daytona Beach,US,North America,3,18.103046594982082
Daytona Beach,US,North America,4,16.9046296296296
Daytona Beach,US,North America,5,22.613575268817172
Daytona Beach,US,North America,6,22.899768518518492
Daytona Beach,US,North America,7,26.936939964157702
Daytona Beach,US,North America,8,26.813396057347703
Daytona Beach,US,North America,9,25.99710044073295
Daytona Beach,US,North America,10,23.45352449223417
Daytona Beach,US,North America,11,18.908271604938278
Daytona Beach,US,North America,12,15.397849462365603
Jacksonville,US,North America,1,11.514681555004168
Jacksonville,US,North America,2,13.594708994708995
Jacksonville,US,North America,3,16.364971050454958
Jacksonville,US,North America,4,19.231054131054123
Jacksonville,US,North America,5,23.27058657642415
Jacksonville,US,North America,6,25.37066666666668
Jacksonville,US,North America,7,26.9197132616487
Jacksonville,US,North America,8,26.528458781362005
Jacksonville,US,North America,9,25.038592592592593
Jacksonville,US,North America,10,21.144731182795724
Jacksonville,US,North America,11,15.244518518518468
Jacksonville,US,North America,12,12.407311827956992
Miami Beach,US,North America,1,20.027295285359813
Miami Beach,US,North America,2,21.32252456538171
Miami Beach,US,North America,3,22.621794871794894
Miami Beach,US,North America,4,24.499358974359005
Miami Beach,US,North America,5,26.419980259447243
Miami Beach,US,North America,6,27.25933333333331
Miami Beach,US,North America,7,28.597275985663064
Miami Beach,US,North America,8,28.516200716845887
Miami Beach,US,North America,9,27.86674074074074
Miami Beach,US,North America,10,26.46788530465945
Miami Beach,US,North America,11,22.636074074074106
Miami Beach,US,North America,12,20.7810752688172
Orlando,US,North America,1,15.455817480011035
Orlando,US,North America,2,17.331141345427074
Orlando,US,North America,3,19.491315136476445
Orlando,US,North America,4,22.07443019943026
Orlando,US,North America,5,24.792371686407222
Orlando,US,North America,6,25.54562962962963
Orlando,US,North America,7,27.159784946236577
Orlando,US,North America,8,27.075913978494633
Orlando,US,North America,9,26.289333333333328
Orlando,US,North America,10,23.713978494623625
Orlando,US,North America,11,18.82274074074074
Orlando,US,North America,12,16.371469534050192
Tallahassee,US,North America,1,10.83974358974361
Tallahassee,US,North America,2,13.01179138321997
Tallahassee,US,North America,3,16.050179211469526
Tallahassee,US,North America,4,19.28475783475785
Tallahassee,US,North America,5,23.94839255499152
Tallahassee,US,North America,6,25.402518518518498
Tallahassee,US,North America,7,27.30738351254474
Tallahassee,US,North America,8,27.114838709677414
Tallahassee,US,North America,9,25.566074074074052
Tallahassee,US,North America,10,21.06494623655913
Tallahassee,US,North America,11,14.59622222222224
Tallahassee,US,North America,12,11.557204301075277
Tampa St. Petersburg,US,North America,1,15.794182519988997
Tampa St. Petersburg,US,North America,2,17.531065759637247
Tampa St. Petersburg,US,North America,3,19.68589743589749
Tampa St. Petersburg,US,North America,4,22.216168091168086
Tampa St. Petersburg,US,North America,5,25.72271573604064
Tampa St. Petersburg,US,North America,6,26.93807407407409
Tampa St. Petersburg,US,North America,7,27.957562724014362
Tampa St. Petersburg,US,North America,8,27.956630824372716
Tampa St. Petersburg,US,North America,9,27.157851851851856
Tampa St. Petersburg,US,North America,10,24.469964157706045
Tampa St. Petersburg,US,North America,11,19.391037037037094
Tampa St. Petersburg,US,North America,12,16.894982078853058
West Palm Beach,US,North America,1,18.92156051833475
West Palm Beach,US,North America,2,20.325094482237333
West Palm Beach,US,North America,3,21.786462641301338
West Palm Beach,US,North America,4,23.789743589743598
West Palm Beach,US,North America,5,25.825296108291095
West Palm Beach,US,North America,6,26.774518518518516
West Palm Beach,US,North America,7,28.151827956989237
West Palm Beach,US,North America,8,28.121792114695367
West Palm Beach,US,North America,9,27.192666666666625
West Palm Beach,US,North America,10,25.95032258064518
West Palm Beach,US,North America,11,21.845481481481542
West Palm Beach,US,North America,12,19.816989247311806
Atlanta,US,North America,1,6.625999448580092
Atlanta,US,North America,2,8.791232048374898
Atlanta,US,North America,3,12.864350703060413
Atlanta,US,North America,4,17.003490028490035
Atlanta,US,North America,5,21.558657642413998
Atlanta,US,North America,6,24.515481481481533
Atlanta,US,North America,7,26.422652329749113
Atlanta,US,North America,8,26.01777777777775
Atlanta,US,North America,9,23.229481481481443
Atlanta,US,North America,10,17.71684587813619
Atlanta,US,North America,11,11.827259259259234
Atlanta,US,North America,12,7.735412186379954
Columbus,US,North America,1,3.715329473393984
Columbus,US,North America,2,5.598715041572173
Columbus,US,North America,3,10.068927488282343
Columbus,US,North America,4,15.147008547008523
Columbus,US,North America,5,19.62179216018051
Columbus,US,North America,6,22.95237037037036
Columbus,US,North America,7,25.397813620071695
Columbus,US,North America,8,25.18612903225812
Columbus,US,North America,9,21.94996296296299
Columbus,US,North America,10,16.203727598566296
Columbus,US,North America,11,9.986629629629583
Columbus,US,North America,12,5.250286738351259
Macon,US,North America,1,7.9391370278467015
Macon,US,North America,2,10.209145880574424
Macon,US,North America,3,13.959194926936817
Macon,US,North America,4,17.496225071225037
Macon,US,North America,5,22.20480823463057
Macon,US,North America,6,25.039851851851843
Macon,US,North America,7,26.984659498207893
Macon,US,North America,8,26.22688172043003
Macon,US,North America,9,23.543851851851812
Macon,US,North America,10,18.112903225806463
Macon,US,North America,11,12.404370370370389
Macon,US,North America,12,8.793261648745508
Savannah,US,North America,1,9.85173697270474
Savannah,US,North America,2,11.87127739984883
Savannah,US,North America,3,14.837468982630234
Savannah,US,North America,4,18.288675213675212
Savannah,US,North America,5,22.80520304568527
Savannah,US,North America,6,25.414444444444417
Savannah,US,North America,7,27.32724014336923
Savannah,US,North America,8,26.795197132616465
Savannah,US,North America,9,24.592222222222208
Savannah,US,North America,10,19.907240143369194
Savannah,US,North America,11,13.586888888888918
Savannah,US,North America,12,10.50967741935485
Honolulu,US,North America,1,23.00992555831267
Honolulu,US,North America,2,22.855177626606217
Honolulu,US,North America,3,23.352839812517246
Honolulu,US,North America,4,24.27799145299143
Honolulu,US,North America,5,25.257755217146116
Honolulu,US,North America,6,25.853703703703733
Honolulu,US,North America,7,27.00752688172041
Honolulu,US,North America,8,27.070537634408577
Honolulu,US,North America,9,26.66970370370379
Honolulu,US,North America,10,26.458422939068075
Honolulu,US,North America,11,25.16022222222221
Honolulu,US,North America,12,23.37763440860218
Boise,US,North America,1,-0.05465949820789283
Boise,US,North America,2,2.601511715797429
Boise,US,North America,3,6.835470085470092
Boise,US,North America,4,9.840313390313424
Boise,US,North America,5,14.856951494641882
Boise,US,North America,6,19.182888888888897
Boise,US,North America,7,25.794838709677414
Boise,US,North America,8,24.444874551971292
Boise,US,North America,9,18.709185185185174
Boise,US,North America,10,11.455770609319005
Boise,US,North America,11,4.842740740740755
Boise,US,North America,12,-0.2805734767025076
Pocatello,US,North America,1,-3.5901571546732884
Pocatello,US,North America,2,-1.453741496598637
Pocatello,US,North America,3,3.7116763165150286
Pocatello,US,North America,4,7.60434472934475
Pocatello,US,North America,5,12.501269035532998
Pocatello,US,North America,6,16.736962962962966
Pocatello,US,North America,7,22.626810035842237
Pocatello,US,North America,8,21.225663082437247
Pocatello,US,North America,9,15.506592592592597
Pocatello,US,North America,10,8.527670250896055
Pocatello,US,North America,11,2.011037037037041
Pocatello,US,North America,12,-3.4493189964157565
Chicago,US,North America,1,-4.108629721532954
Chicago,US,North America,2,-2.170597127740018
Chicago,US,North America,3,3.285704438930238
Chicago,US,North America,4,9.241025641025658
Chicago,US,North America,5,15.368020304568525
Chicago,US,North America,6,20.573777777777778
Chicago,US,North America,7,23.838709677419338
Chicago,US,North America,8,22.827025089605716
Chicago,US,North America,9,18.68444444444444
Chicago,US,North America,10,12.072831541218653
Chicago,US,North America,11,4.883999999999998
Chicago,US,North America,12,-1.6302508960573272
Peoria,US,North America,1,-3.618968844775298
Peoria,US,North America,2,-1.3473167044595453
